algorithm,fixed_spatial_folds,fixed_block_size_m,search_runtime_minutes,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_loss,param_max_depth,param_min_samples_leaf,param_n_estimators,param_subsample,params,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,split5_test_R2,split6_test_R2,split7_test_R2,split8_test_R2,split9_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,split3_test_RMSE,split4_test_RMSE,split5_test_RMSE,split6_test_RMSE,split7_test_RMSE,split8_test_RMSE,split9_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_test_MAE,split1_test_MAE,split2_test_MAE,split3_test_MAE,split4_test_MAE,split5_test_MAE,split6_test_MAE,split7_test_MAE,split8_test_MAE,split9_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE,mean_CV_RMSE,std_CV_RMSE,mean_CV_MAE,std_CV_MAE,mean_CV_R2,std_CV_R2
GTB,10,20000,56.457966383298235,1.2049131631851195,0.18189091420404555,0.00390777587890625,0.000637951185126751,0.1,huber,2,1,300,0.7,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 0.7}",-0.03313285039090186,-0.032950110844816916,-0.02076601007753176,0.5091143883031446,0.1598880047108634,0.34534412812523907,0.2853321889470015,0.455451293764247,0.5399161365766486,0.18612453931966944,0.2394321708433563,0.2117459320455874,92,-28.237510345713257,-22.059237868221018,-21.21852858865663,-15.7736653632309,-17.449418779887406,-16.42890451621114,-22.06972193346792,-14.986802406505065,-14.015640228314782,-28.73470843935064,-20.09741384695588,5.0212611862623335,104,-16.263498060896133,-14.632888078994851,-13.932067781115716,-10.836337295082316,-12.967602222030159,-10.230201235101092,-14.746695285107386,-10.494102526685017,-9.417206072618479,-19.497956187519073,-13.301855474515023,3.0003151628975595,55,20.09741384695588,5.0212611862623335,13.301855474515023,3.0003151628975595,0.2394321708433563,0.2117459320455874
GTB,10,20000,56.457966383298235,1.1770790576934815,0.16728539737015147,0.004200267791748047,0.0007455653927613364,0.05,squared_error,2,1,500,0.7,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 0.7}",-0.005189319896302225,0.05117694198649936,-0.1340666893475677,0.5178806588580516,-0.014312220604251191,0.23365744192902616,0.35814481888281735,0.3622860270749033,0.5689588092431451,0.2981339439528645,0.2236670412079186,0.2270392699298795,113,-27.85301739252786,-21.141872315323944,-22.36513176426802,-15.63218726110948,-19.173358902523898,-17.77516103359023,-20.915260402198776,-16.218234759666046,-13.566062922509913,-26.684246106773184,-20.132453286049135,4.408144035835231,105,-16.191994998189063,-14.424992196750521,-14.609592649887809,-11.241692893656422,-14.533750703466195,-11.453747027261059,-15.253183424886009,-10.359125942052474,-10.076682379078928,-18.46451285580926,-13.660927507103775,2.621729257339354,114,20.132453286049135,4.408144035835231,13.660927507103775,2.621729257339354,0.2236670412079186,0.2270392699298795
GTB,10,20000,56.457966383298235,0.35747156143188474,0.00769408482115198,0.003451108932495117,0.0007129435997216575,0.05,squared_error,3,1,100,1.0,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 1.0}",-0.13585176944088295,0.07267592708702819,-0.003203284181640287,0.567002664935786,-0.11705727686001244,0.25091919029683185,0.3338835215751671,0.49336951767186277,0.5325423298170708,0.26097470226620045,0.22552555231674115,0.2489750370170722,109,-29.608005108472014,-20.90097748865011,-21.03519956840442,-14.814434680447295,-20.12102468459374,-17.573829450063585,-21.306878979821388,-14.455605055956385,-14.127508761252264,-27.381514788202313,-20.13249785658635,4.982306734856504,106,-18.590245375944797,-14.97074596206958,-13.882627420642343,-11.094320116385065,-16.109559208757698,-11.831907893311111,-14.19266685429297,-10.511476914669002,-10.300563693646271,-19.13884549178219,-14.062295893150104,3.03120411230921,182,20.13249785658635,4.982306734856504,14.062295893150104,3.03120411230921,0.22552555231674115,0.2489750370170722
GTB,10,20000,56.457966383298235,1.1837085962295533,0.19764521519098543,0.003955626487731933,0.0007719897829354853,0.03,huber,5,5,100,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.006632473484277757,0.2185300043983236,0.16815798834832796,0.5867873140453825,-0.30483962479825366,0.2173252444646253,0.3506945136762806,0.4965133279469194,0.34512012886947885,0.17472155821350188,0.2246377981680309,0.23980815698694427,112,-27.87300455519,-19.186995977217997,-19.15457803866094,-14.472024691637545,-21.746578714485857,-17.96357348285058,-21.0362966580142,-14.410684347205017,-16.721501075587877,-28.935305232518697,-20.15005427733687,4.730681006995641,107,-16.928711548929556,-12.954622926876816,-12.10836189676119,-10.553420928422005,-16.404016047526387,-12.036356023060241,-12.035831373939978,-10.575321122158257,-10.45364824114779,-18.40695423325731,-13.245724434207954,2.7687087482255865,42,20.15005427733687,4.730681006995641,13.245724434207954,2.7687087482255865,0.2246377981680309,0.23980815698694427
GTB,10,20000,56.457966383298235,1.2950910329818726,0.17278542544468664,0.00437166690826416,0.0007253028416237368,0.03,squared_error,5,1,300,0.7,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 0.7}",-0.024570087082561365,0.10507779470883949,-0.18903230488015987,0.5083819041418375,-0.14592471102821092,0.29632410172026813,0.3201005326877878,0.47359206432963397,0.5196943954795928,0.32472008831023114,0.2188363778387259,0.25264955801043315,121,-28.120248463627338,-20.532577586487303,-22.900712318978343,-15.785429461492647,-20.379354090295173,-17.03289267131334,-21.526186613366594,-14.735057331798906,-14.320337956832462,-26.173977998037905,-20.150677449223004,4.489374582166674,108,-16.878104376147927,-14.473203131437531,-14.815978969490828,-11.352984906562007,-15.408269895799398,-10.419884574587318,-14.19559779090758,-10.308945492654118,-10.50116384837025,-17.366240924409517,-13.572037391036648,2.5765174450846726,89,20.150677449223004,4.489374582166674,13.572037391036648,2.5765174450846726,0.2188363778387259,0.25264955801043315
GTB,10,20000,56.457966383298235,1.1428967714309692,0.18735065501463669,0.003908181190490722,0.0007477090551772487,0.1,huber,5,1,100,0.7,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.7}",-0.04042132822546085,0.036936913095510615,0.0026055628543100173,0.6091433629702853,-0.1353002096787268,0.18327456669697972,0.20440178260710418,0.48322746395391303,0.6242756516971764,0.24650231633353414,0.2214646082304626,0.25715034190050123,116,-28.336939360050966,-21.299931123084576,-20.97421110670446,-14.075091188684139,-20.284659961037725,-18.350170832972385,-23.285826172261956,-14.59957886997853,-12.66569746298934,-27.648321988800436,-20.15204280665645,5.119275660761708,109,-16.42674850815291,-15.21493257592149,-14.363174108535764,-10.29739918543874,-14.854646726754858,-12.072233632022844,-14.680245302810127,-10.209759883624532,-9.330885661738979,-17.719864499315566,-13.51698900843158,2.7163707430513915,81,20.15204280665645,5.119275660761708,13.51698900843158,2.7163707430513915,0.2214646082304626,0.25715034190050123
GTB,10,20000,56.457966383298235,1.364962387084961,0.17645167312313012,0.004450392723083496,0.0009238926426825759,0.03,squared_error,2,5,500,1.0,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 1.0}",-0.08447299625209537,0.14235215352843478,-0.03074923129086815,0.6240066152427142,0.033717223199572155,0.3548095197629276,0.15085476101973316,0.36526268981587584,0.5183507593258043,0.236023067924797,0.23101545622768951,0.2217302910915809,103,-28.930616524841316,-20.10042921401396,-21.32203607748809,-13.804878024750352,-18.713908089238448,-16.309702793837673,-24.056682694047748,-16.180339493238733,-14.340354260732486,-27.839917277990523,-20.15988644501793,5.09364678816435,110,-18.201638761404894,-13.714300536542588,-13.912434952084977,-10.12271600125858,-14.799106257048837,-10.533112162211065,-16.685024438920735,-10.786993451925742,-10.40912013020177,-19.07502537924799,-13.823947207084718,3.1828822739005957,146,20.15988644501793,5.09364678816435,13.823947207084718,3.1828822739005957,0.23101545622768951,0.2217302910915809
GTB,10,20000,56.457966383298235,0.4458432674407959,0.05671208275465568,0.004933595657348633,0.0016226941789334504,0.1,squared_error,3,1,100,1.0,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 1.0}",-0.11717236673059106,0.13673398103251322,-0.08515819786396639,0.5584634097103092,-0.0980157095741101,0.31462319651570414,0.3065803597583092,0.4899029947536041,0.4967928103731487,0.24445054854284431,0.22472010265177653,0.24407336230592835,111,-29.363539869598934,-20.166157440441605,-21.87755034323851,-14.959801173514574,-19.948794186288197,-16.80996358240741,-21.739163036806804,-14.50497561473739,-14.65776852179486,-27.68593947112185,-20.171365323995012,4.973436076883156,111,-18.52615124611486,-14.224774823089955,-14.817540027881027,-10.87228706709473,-15.490593289280369,-10.902817346297235,-14.943009538017533,-11.020857359092497,-10.494945868183526,-18.94093385635213,-14.023391042140386,2.987628754565224,176,20.171365323995012,4.973436076883156,14.023391042140386,2.987628754565224,0.22472010265177653,0.24407336230592835
GTB,10,20000,56.457966383298235,4.158097290992737,0.492835644503691,0.004810237884521484,0.0006710905792187192,0.03,huber,5,5,500,0.7,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 0.7}",-0.026690080700775498,0.11957032106422139,-0.0779748915832279,0.5626338583524837,-0.1575152235084638,0.2632579341514729,0.27528752475989715,0.47064502443311607,0.5441606086776524,0.2438190544428277,0.22171941300892045,0.2435191221459952,115,-28.149325996668708,-20.365644921612024,-21.805019867059492,-14.888983596040285,-20.482158783768327,-17.428491762444423,-22.22427586006917,-14.776246104920654,-13.950840266693142,-27.69750711617062,-20.176849427544685,4.801428198564045,112,-16.547392497481958,-14.132261350618332,-14.072689970193514,-10.605429206927301,-14.670005206742198,-11.630170462572991,-14.240914003508404,-9.457100233681167,-9.831555194953435,-17.723620496114126,-13.291113862279342,2.664810674114557,53,20.176849427544685,4.801428198564045,13.291113862279342,2.664810674114557,0.22171941300892045,0.2435191221459952
GTB,10,20000,56.457966383298235,2.468796634674072,0.31464622666226083,0.004131507873535156,0.0005492755486439805,0.05,huber,5,5,300,0.7,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 0.7}",0.01712322716921366,0.1225417533507045,-0.11857083229665144,0.561334279817925,-0.2443607092502249,0.3248840416653893,0.30461026301144456,0.45044122237724193,0.5284484136770673,0.23436833476828756,0.21808199942903977,0.25768198687647753,124,-27.542150910481382,-20.331249056737033,-22.211807927095172,-14.911087560403814,-21.236625951550185,-16.68365723456157,-21.770023049164887,-15.055586921012411,-14.189237084448484,-27.870050855479494,-20.180147655093442,4.725130687533303,113,-16.28780565078576,-14.354428627717702,-14.291611745944069,-10.628865021575617,-15.398272055061993,-10.377252301387529,-13.579025982179687,-9.698538877324886,-9.786815387557478,-17.88041235186626,-13.2283028001401,2.782478647873134,39,20.180147655093442,4.725130687533303,13.2283028001401,2.782478647873134,0.21808199942903977,0.25768198687647753
GTB,10,20000,56.457966383298235,0.2115936040878296,0.006865858711440043,0.003911352157592774,0.0007241477671310638,0.1,squared_error,2,5,100,0.7,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 0.7}",-0.11669134786865243,0.1689486369207992,-0.2601347971833561,0.6139928693703645,-0.012059681094700458,0.3103601010245616,0.3391570403821549,0.32628588217295174,0.5425807802038816,0.2645111105031043,0.21769505944311085,0.26367125623722554,125,-29.357217686174206,-19.786307927467575,-23.575486644671358,-13.987501155113955,-19.152057397841286,-16.862162160117716,-21.222370111630074,-16.669725186495874,-13.97499446646408,-27.315922761850015,-20.19037454978261,4.99147652571819,114,-18.266982295492813,-13.500161245231379,-15.371444232938597,-10.149572736161605,-15.046921124171545,-10.440235614576203,-15.171141118718044,-11.39541831745421,-10.382727912077272,-18.599130857139667,-13.832373545396132,3.01732804624042,150,20.19037454978261,4.99147652571819,13.832373545396132,3.01732804624042,0.21769505944311085,0.26367125623722554
GTB,10,20000,56.457966383298235,0.9167171955108643,0.13225475231962483,0.004628276824951172,0.0015054928489016393,0.03,squared_error,3,5,300,0.7,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 0.7}",-0.06471016758768844,0.19532845527403142,-0.2034495963641616,0.6001808536418811,-0.03258910681338123,0.3177821308972085,0.20213861376864362,0.3884549851335106,0.6255349272159252,0.19306747447800798,0.22217385696439776,0.25936672907368735,114,-28.665796817760224,-19.469740019426126,-23.03913220459599,-14.235550473194158,-19.345329997866823,-16.77117987979611,-23.318922231698732,-15.881986819050725,-12.64445451000204,-28.611882203834494,-20.19839751572254,5.3342713781956235,115,-17.173730034452557,-13.5780402437477,-15.48286912115228,-10.364286587747452,-14.665354563612196,-10.460036942037078,-15.619813149791634,-10.78199327608205,-9.632834249448123,-19.1236580147956,-13.688261618286669,3.09795936441238,118,20.19839751572254,5.3342713781956235,13.688261618286669,3.09795936441238,0.22217385696439776,0.25936672907368735
GTB,10,20000,56.457966383298235,1.180720329284668,0.15997819603365154,0.004282069206237793,0.0006633729432324839,0.05,squared_error,3,1,300,1.0,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 1.0}",-0.1486658575453912,0.044377845766088386,-0.06297961865173907,0.5737738612640799,-0.06234949930675948,0.2951980146462695,0.2282181701446363,0.4979272509045617,0.6004714956886814,0.2464877597166405,0.2212459422627068,0.26079163676582867,117,-29.774547760750913,-21.217486534236063,-21.652828336616327,-14.698144462385008,-19.622126970433595,-17.046516026071775,-22.93464516554765,-14.390435625942061,-13.060756265892717,-27.648589052718417,-20.204607620059452,5.320208235419471,116,-18.224083917815687,-15.172560419522934,-14.64327237551633,-10.886602877123684,-15.622772569502468,-11.231696982466561,-15.255141710979292,-10.612012295083359,-9.248815979599835,-18.95797218031198,-13.985493130792213,3.1595678649532104,172,20.204607620059452,5.320208235419471,13.985493130792213,3.1595678649532104,0.2212459422627068,0.26079163676582867
GTB,10,20000,56.457966383298235,1.8441611528396606,0.2354419204197645,0.004126119613647461,0.0007914482965227873,0.05,huber,2,5,500,0.7,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 0.7}",-0.03228302202493594,-0.05972947631512704,-0.1162676926024595,0.5785375739757693,0.06264736919704206,0.4038363274130682,0.2946604654898688,0.42471467754934333,0.5178293335869615,0.17350582138713433,0.2247451377656665,0.2408728385344436,110,-28.225894233548583,-22.343352523527027,-22.188929064522046,-14.615776828913317,-18.43163553548175,-15.677789392175397,-21.925215157281247,-15.403955772088434,-14.348114479728697,-28.956610024107153,-20.211727301137365,5.144177706232982,117,-16.844202750855803,-15.481220740687299,-14.274402010589746,-10.19679576687245,-13.146056488174205,-10.136536582999732,-14.724979016119471,-10.448861961365731,-9.172963528517442,-18.91868625270681,-13.334470509888869,3.1093306134852314,64,20.211727301137365,5.144177706232982,13.334470509888869,3.1093306134852314,0.2247451377656665,0.2408728385344436
GTB,10,20000,56.457966383298235,2.1668829202651976,0.2773749804233128,0.0049027204513549805,0.0008414586544592303,0.03,squared_error,5,1,500,0.7,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 0.7}",-0.025884539150334618,0.100034828392776,-0.20256002536260986,0.505380368406527,-0.14350492851767815,0.2962781978149819,0.30743395376801774,0.47361564426942326,0.5151443974590646,0.3186366559883673,0.21445745530685353,0.253239367742409,129,-28.138280842112355,-20.590347767312018,-23.030615548494445,-15.833544483526605,-20.357825771366972,-17.033448227886293,-21.725778548911244,-14.734727306706045,-14.388007294794678,-26.29161115767354,-20.21241869487842,4.509784924164423,118,-16.88891333163539,-14.516471617218539,-14.831032722232909,-11.41807587675816,-15.31184998197789,-10.45219678892157,-14.334586512106668,-10.383468376661593,-10.487651759415456,-17.42261045993737,-13.604685742686552,2.568204367888087,100,20.21241869487842,4.509784924164423,13.604685742686552,2.568204367888087,0.21445745530685353,0.253239367742409
GTB,10,20000,56.457966383298235,1.409721302986145,0.19977840178518552,0.004312705993652344,0.0008761932852984754,0.05,squared_error,2,1,500,1.0,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 1.0}",-0.04885797011918691,0.1093410964628937,-0.06959874932016419,0.49317323117238465,0.12050957389249628,0.29009100535194177,0.05493941563579097,0.3849528848112993,0.5746845499412209,0.3476231702543576,0.2256858208083034,0.213084986207914,108,-28.451597678861113,-20.483611835041827,-21.720139352324246,-16.027738351677087,-17.853687584713608,-17.108164249755927,-25.379004086471767,-15.927397138466164,-13.475659221447433,-25.72628531000264,-20.215328480876185,4.730581129696455,119,-16.501208449365894,-13.612461260758305,-14.633721197204144,-11.976909346204502,-14.217049418706116,-10.986032429794161,-17.088439598990327,-10.77306472593053,-9.661542780385197,-18.053445303688772,-13.750387451102792,2.731537577000657,133,20.215328480876185,4.730581129696455,13.750387451102792,2.731537577000657,0.2256858208083034,0.213084986207914
GTB,10,20000,56.457966383298235,0.7804474830627441,0.06834996897484487,0.0035840511322021485,0.00028149043191091336,0.05,squared_error,2,5,300,1.0,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.08568123550394402,0.14456670635163027,-0.04233088325560508,0.6377208615247555,0.04413700756028838,0.31501497472794493,0.15568236446504813,0.3560572864829056,0.5083364235767197,0.22775708290086116,0.22612605888306048,0.2208769273809662,106,-28.94672821038368,-20.074461543004603,-21.44149025096701,-13.55077501984102,-18.61273510937167,-16.805158401619423,-23.98820108716054,-16.297246438708093,-14.48866790837111,-27.990121562074847,-20.2195585531502,5.091191414210828,120,-18.0221535559962,-13.644019121761957,-14.099235179882257,-9.84402623993825,-14.728513195703187,-10.466653570077282,-16.46729246163307,-10.754942080353013,-10.45446219829377,-19.21774241133315,-13.769904001497213,3.2013409859193525,137,20.2195585531502,5.091191414210828,13.769904001497213,3.2013409859193525,0.22612605888306048,0.2208769273809662
GTB,10,20000,56.457966383298235,0.3352885484695435,0.037227860456492436,0.004183149337768555,0.00048602071729176547,0.1,squared_error,3,5,100,0.7,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 0.7}",-0.08149899517746495,0.09218530194718744,-0.17876500661104577,0.5901795172150004,-0.08891068891827003,0.2620227505677334,0.3421091743610829,0.3712823037851921,0.6249413413931855,0.21664934406406133,0.21501950426266622,0.2649554719714139,127,-28.890920398880922,-20.67994767043884,-22.801624081374673,-14.412499393025271,-19.86591181499632,-17.443095497280613,-21.174914505827548,-16.103432540880977,-12.654472262601752,-28.190704125829324,-20.221752229113623,5.121055833941893,121,-17.77949611322983,-14.467505365601482,-15.136711307224328,-10.6596738360853,-15.375294585990678,-10.63153099302294,-14.274791749868182,-10.179150535619257,-9.726963406895823,-18.154734269489083,-13.63858521630269,2.984625864591564,110,20.221752229113623,5.121055833941893,13.63858521630269,2.984625864591564,0.21501950426266622,0.2649554719714139
GTB,10,20000,56.457966383298235,3.4572717428207396,0.45607048002902345,0.004218435287475586,0.0005352129551899367,0.1,huber,5,1,300,0.7,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 0.7}",-0.052885601559148565,-0.017806289556701937,-0.0363121029652147,0.5885682101231264,-0.16557039946455765,0.19400593135904687,0.2413909255216815,0.4954228047310141,0.6446107543002473,0.2385525635614263,0.21299767960509194,0.27172789431933153,132,-28.506172632761462,-21.896938349834578,-21.379495323048083,-14.440804689571902,-20.55330313947529,-18.22921615397743,-22.738078797312475,-14.426282263063749,-12.318180994717242,-27.793790665247517,-20.228226300900975,5.19614160922719,122,-16.408204389752978,-15.315611206183958,-14.617141650206463,-10.726147076998165,-15.003870251723988,-11.913842218584191,-14.887023310431124,-10.385869340623955,-9.546973547953568,-17.7400070039003,-13.65446899963587,2.6544490728548533,112,20.228226300900975,5.19614160922719,13.65446899963587,2.6544490728548533,0.21299767960509194,0.27172789431933153
GTB,10,20000,56.457966383298235,0.9136208772659302,0.1374266513801179,0.0041254997253417965,0.0008013150351598437,0.1,huber,5,5,100,0.7,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 0.7}",-0.10614510808047029,0.0501757679802175,0.015279524024434443,0.5847889766248592,-0.12042940435933769,0.25132675431139284,0.2727735517482608,0.4685223487749616,0.5827458922675198,0.1974389926531066,0.21964772959449447,0.24974119864663383,119,-29.218261326565756,-21.153023557977743,-20.840524671304802,-14.506976556361229,-20.15137206829194,-17.569047966609492,-22.262789658443612,-14.805842310893619,-13.347340833836219,-28.534275204683134,-20.238945415496755,5.212852425011249,123,-18.45844730426751,-15.077690927765392,-13.787780351362962,-10.030810047771965,-14.684155522300816,-11.351535730279531,-14.339740649524785,-8.835845137709834,-9.404947890068408,-17.730175845515898,-13.37011294065671,3.196344251334087,69,20.238945415496755,5.212852425011249,13.37011294065671,3.196344251334087,0.21964772959449447,0.24974119864663383
GTB,10,20000,56.457966383298235,2.6151778221130373,0.347729489475882,0.00432736873626709,0.000750443829421293,0.05,huber,3,5,500,0.7,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 0.7}",-0.03232857160295888,-0.024502167508284822,-0.14416635690807467,0.5291340238040655,-0.0009772383905941595,0.3429525297407382,0.26402115980066454,0.4592421224379445,0.5991396060259754,0.20637777955625125,0.2198892886955727,0.2487342359694459,118,-28.226516961696717,-21.96884735447619,-22.46449969325036,-15.448671088690823,-19.046907550847113,-16.45888631554987,-22.396358703762207,-14.934546640451181,-13.08250817164323,-28.374925326821213,-20.240266780718894,5.104931979047311,124,-16.434570233200926,-15.309500999359189,-14.30997239427658,-10.988397055517916,-14.12513167442159,-10.186290127552548,-15.014498629951229,-9.767251779960564,-9.37625326007155,-17.622513342672935,-13.313437949698502,2.8302142764003673,57,20.240266780718894,5.104931979047311,13.313437949698502,2.8302142764003673,0.2198892886955727,0.2487342359694459
GTB,10,20000,56.457966383298235,0.49938795566558836,0.013096671866312663,0.003281378746032715,5.657843680843927e-05,0.1,huber,3,5,100,0.7,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 0.7}",-0.04932435083657771,0.01872204502381636,-0.14531144697409681,0.5029892615537905,-0.14529984676148677,0.3401312740095719,0.46736091648543854,0.45927840635024875,0.5266860834737372,0.16882688551614466,0.21440592278405868,0.2625381840400791,130,-28.457922558957954,-21.50041544011735,-22.47573819993236,-15.871769868156901,-20.37379697712498,-16.49418436505877,-19.052907794872137,-14.934045591004413,-14.215727082051856,-29.038458700559314,-20.241496657783603,5.005186828096371,125,-16.59136753047656,-14.448480703166702,-14.516983130218117,-11.503257508742031,-14.670336813191312,-9.989135585386972,-13.441568755316728,-9.726614990834637,-9.736353522606315,-17.87874263949917,-13.250284117943854,2.759165664479372,44,20.241496657783603,5.005186828096371,13.250284117943854,2.759165664479372,0.21440592278405868,0.2625381840400791
GTB,10,20000,56.457966383298235,0.9318739175796509,0.11928260833066219,0.004269909858703613,0.0006720280771575324,0.05,squared_error,3,5,300,0.7,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 0.7}",-0.05250362893353144,0.08419989081832457,-0.20304457262959819,0.565116575131504,-0.12300718293732671,0.40727205084682017,0.2853872425519268,0.3609801019372092,0.6214769733363708,0.20117493919398344,0.21470523893156823,0.2699824967640065,128,-28.5010013371682,-20.770702051517084,-23.03525494182878,-14.846664662773897,-20.17453994096884,-15.63254814267257,-22.068871859396012,-16.234832301298887,-12.712781780100185,-28.467783763605095,-20.244498078132956,5.200015189238042,126,-16.854227270682095,-14.529814742126781,-15.93511768749217,-10.684901685726846,-15.41226658268024,-9.921716729603327,-15.334452605515892,-10.247738505456013,-9.663495213630956,-18.7915189250606,-13.737524994797491,3.142037424558073,130,20.244498078132956,5.200015189238042,13.737524994797491,3.142037424558073,0.21470523893156823,0.2699824967640065
GTB,10,20000,56.457966383298235,0.6491539478302002,0.10343862780299602,0.004160737991333008,0.0011012612247912645,0.1,huber,3,1,100,0.7,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 0.7}",0.026513101728094624,0.001207287516640454,-0.14521076012197676,0.5172803582626507,-0.020097738387377717,0.3880660927815237,0.31248472514113257,0.35098096963638614,0.5820424246926355,0.1818220584523047,0.2195088519702014,0.23477529173733785,120,-27.410273756529907,-21.691446446711993,-22.474750232391663,-15.641916275547995,-19.227962443899916,-15.883797101344586,-21.64641230066384,-16.36135740739965,-13.358587538342613,-28.810560077118932,-20.25070635799511,4.873251316536482,127,-15.37355212340296,-15.092545066038484,-14.330216049931002,-11.324606741871351,-14.79371741100876,-10.052973805406765,-13.730061777771347,-10.337330995132156,-9.36627226355299,-19.170015645929244,-13.357129188004507,2.900202606374239,67,20.25070635799511,4.873251316536482,13.357129188004507,2.900202606374239,0.2195088519702014,0.23477529173733785
GTB,10,20000,56.457966383298235,5.5220036745071415,0.5602612608139249,0.005436301231384277,0.001308533681799058,0.1,huber,5,1,500,0.7,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 0.7}",-0.05314542511714948,-0.025864465359076716,-0.04517782936298942,0.5894316018295237,-0.17758511493248075,0.19294136565011288,0.23969443931185075,0.49144043202189547,0.6462540593301014,0.24299230666974625,0.21009813700415342,0.2749493264117997,134,-28.509689690221673,-21.983448676032054,-21.470752140391433,-14.425644680963556,-20.65896341428109,-18.241250854617356,-22.763489312528726,-14.483100051168392,-12.289668619283908,-27.712644099546363,-20.253865153903455,5.191103348637325,128,-16.407652528643236,-15.359162268519926,-14.667271726029234,-10.759635757013639,-15.160744159386601,-11.889605108949617,-14.909788362158789,-10.452853384691215,-9.493384399932953,-17.67262063461691,-13.677271832994213,2.656248748204189,116,20.253865153903455,5.191103348637325,13.677271832994213,2.656248748204189,0.21009813700415342,0.2749493264117997
