algorithm,fixed_spatial_folds,fixed_block_size_m,search_runtime_minutes,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_loss,param_max_depth,param_min_samples_leaf,param_n_estimators,param_subsample,params,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,split5_test_R2,split6_test_R2,split7_test_R2,split8_test_R2,split9_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_RMSE,split1_test_RMSE,split2_test_RMSE,split3_test_RMSE,split4_test_RMSE,split5_test_RMSE,split6_test_RMSE,split7_test_RMSE,split8_test_RMSE,split9_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_test_MAE,split1_test_MAE,split2_test_MAE,split3_test_MAE,split4_test_MAE,split5_test_MAE,split6_test_MAE,split7_test_MAE,split8_test_MAE,split9_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE,mean_CV_RMSE,std_CV_RMSE,mean_CV_MAE,std_CV_MAE,mean_CV_R2,std_CV_R2
GTB,10,20000,63.946522482236226,0.8450367689132691,0.16416931404539045,0.004097867012023926,0.0004669631871258551,0.03,squared_error,2,1,300,1.0,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 1.0}",0.056780382385826056,0.0434672551834242,0.3202460690656258,0.5633048771427278,0.07624996640784276,0.3949690532870195,0.12567971507332998,0.4749083950305971,0.4328662967742114,0.3859965127011732,0.28744685230517775,0.1839132779447594,107,-26.98079424307811,-21.227592957067092,-17.315220559916053,-14.877557674158721,-18.297409442854587,-15.79395390565186,-24.410688437791602,-14.716622627732837,-15.560988032055537,-24.95819862601527,-19.413902650632167,4.387451149576823,108,-17.22097271426606,-14.697632316835053,-10.510317865308355,-10.989442828160533,-14.033021112322244,-10.625931123629073,-15.80506447104246,-10.817409675557386,-10.319081827905801,-17.808605804484458,-13.282747973951142,2.824630845451186,100,19.413902650632167,4.387451149576823,13.282747973951142,2.824630845451186,0.28744685230517775,0.1839132779447594
GTB,10,20000,63.946522482236226,1.0603199481964112,0.1958615635422505,0.004897713661193848,0.0008370761023753983,0.05,squared_error,3,5,300,0.7,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 0.7}",0.08895276158172438,-0.0075503142849804306,0.20765140532903992,0.5634406977350983,-0.024194533728179257,0.32655306645441295,0.20960137960843972,0.5267328260255335,0.5901797852644612,0.33416948924780343,0.2815536563233354,0.2155025356339043,122,-26.516656672186826,-21.786336232882363,-18.694347445712907,-14.875243890774739,-19.26653428495582,-16.66302176567434,-23.209609696674846,-13.971524846887961,-13.227906864848904,-25.990202536239998,-19.42013842368387,4.586115406738788,109,-17.257077935894284,-14.889372271529405,-10.649167024700015,-11.033946768501503,-14.63566348344727,-11.565107910106926,-14.941447365517329,-10.37868739976217,-8.569419820958654,-18.70302588179578,-13.262291586221334,3.1293067163643054,91,19.42013842368387,4.586115406738788,13.262291586221334,3.1293067163643054,0.2815536563233354,0.2155025356339043
GTB,10,20000,63.946522482236226,3.3328161954879763,0.4819809423262016,0.005442070960998535,0.001034102031307844,0.05,huber,3,5,500,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 1.0}",0.013645589185430018,-0.023963094828360454,0.24307999166268612,0.4808603359751834,0.06262665388104915,0.41565083558827065,0.157814903850391,0.5986080508260601,0.4593432165614545,0.42306421775765235,0.2830730700459817,0.20968445995515755,119,-27.590833033282514,-21.963066808535892,-18.27162430330498,-16.221259708460913,-18.431839202187504,-15.521664266287788,-23.957887776122337,-12.866930194856277,-15.193410376062824,-24.193101940917956,-19.421161761001898,4.529189646387671,110,-18.092047101291655,-14.797432117747553,-10.802713063684632,-12.164339996480392,-13.235684316393161,-10.67323546616483,-14.988934580965756,-9.741316114034172,-9.334940933908243,-16.989598809735163,-13.082024250040556,2.8984934361703134,64,19.421161761001898,4.529189646387671,13.082024250040556,2.8984934361703134,0.2830730700459817,0.20968445995515755
GTB,10,20000,63.946522482236226,1.283456516265869,0.19080106222696838,0.004767680168151855,0.0007504103820953108,0.03,squared_error,2,1,500,0.7,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 0.7}",0.0548397204963571,-0.009072267135185497,0.2591947023740301,0.5313587393737176,0.07690866262808282,0.45620110202525566,0.08488557731699786,0.46071673989197537,0.5306582232479818,0.40036894565516556,0.28460601458743784,0.2044507704324912,113,-27.008536294356063,-21.802784674167352,-18.07607787823734,-15.412132463065463,-18.290884634563206,-14.973427816480468,-24.973674705228742,-14.914169889347539,-14.155950871328875,-24.664361436889372,-19.427200066366446,4.5666005941695476,111,-17.5384684656974,-15.181376723809327,-11.309895322353277,-11.311652072868814,-13.435932363784563,-9.655560977475778,-16.411866390928306,-10.581739481195775,-9.823389866005371,-17.844559855687535,-13.309444151980614,3.0418785952775282,109,19.427200066366446,4.5666005941695476,13.309444151980614,3.0418785952775282,0.28460601458743784,0.2044507704324912
GTB,10,20000,63.946522482236226,1.5110376358032227,0.25755646812091637,0.004746723175048828,0.0009295001891261812,0.05,huber,5,1,100,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 1.0}",0.062082848354648945,0.08693184218230465,0.10251213990607355,0.550412347169692,0.008001412440297284,0.34648271566523314,0.15867347436021395,0.50000303369279,0.5508156074440838,0.42673781271975764,0.2792653233935095,0.2063444454598573,131,-26.90484884641316,-20.73969805317152,-19.896031298589055,-15.095574974447812,-18.961290839087717,-16.41461159744838,-23.945672657899774,-14.360656716483886,-13.84862862569906,-24.115955064586156,-19.428296867382652,4.302380136556764,112,-17.65151300817473,-14.325117464301924,-12.094331472001333,-11.392412838731635,-14.482527127068096,-11.250028884808032,-15.635989425396167,-10.607160266499134,-9.477216508455568,-16.20340490988999,-13.311970190532662,2.5774026052949934,111,19.428296867382652,4.302380136556764,13.311970190532662,2.5774026052949934,0.2792653233935095,0.2063444454598573
GTB,10,20000,63.946522482236226,0.2611777067184448,0.01191694328772676,0.003502202033996582,7.344995415707049e-05,0.03,squared_error,2,5,100,1.0,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.009966774456393601,0.13709179312176867,0.31291237415364126,0.5627106055272977,0.15157027251232758,0.3928614992647278,0.1638513779725087,0.4484663663277303,0.5113989928049014,0.27231839495385757,0.2943214902182367,0.175547366468349,76,-27.919128714844074,-20.16197770752936,-17.408374768563167,-14.88767721055347,-17.535587120122905,-15.82143818074805,-23.871872688079833,-15.082614015057521,-14.44347250875826,-27.170555402659378,-19.4302698316916,4.87178542916112,113,-18.313548354086155,-13.771453737672632,-10.979752688630327,-11.235048618235185,-13.495624296396796,-10.866613033351614,-15.75474557040871,-11.527338709390634,-10.503155291905738,-18.85018053668285,-13.529746083676065,2.9703916250770743,159,19.4302698316916,4.87178542916112,13.529746083676065,2.9703916250770743,0.2943214902182367,0.175547366468349
GTB,10,20000,63.946522482236226,1.7197986602783204,0.24483784144819212,0.0050325155258178714,0.0006904404088898347,0.03,squared_error,3,1,500,0.7,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 0.7}",0.11922073668100641,0.09399037652485853,0.246560979252737,0.5164331833384648,0.04542721942312267,0.3772318661154268,0.10678085832291484,0.5487919685738567,0.4766341213817782,0.34306369158911043,0.2874135001203276,0.18063587558067165,108,-26.07245089534335,-20.659377711459108,-18.22956134325966,-15.655636071785313,-18.600169249580105,-16.02379067119368,-24.67310239914136,-13.642030834562364,-14.948483715582062,-25.816029615960186,-19.43206325078672,4.421168513786812,114,-16.843648509004158,-13.90943685316215,-11.571781506271034,-11.567006003250372,-13.597858010047434,-10.866333631735328,-15.828812529349705,-9.894707528175648,-9.271999784509724,-18.450432274783285,-13.180201663028882,2.9245418160685763,75,19.43206325078672,4.421168513786812,13.180201663028882,2.9245418160685763,0.2874135001203276,0.18063587558067165
GTB,10,20000,63.946522482236226,0.763603687286377,0.01845949416138598,0.00423119068145752,0.0008295012006106757,0.03,squared_error,2,5,300,1.0,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 1.0}",0.0445978216438504,0.050706223192762634,0.36052298747629075,0.5825984337547876,0.13354262524815652,0.41982971634615607,0.058502283055198445,0.4975394547614579,0.4396566430531964,0.3156411799934471,0.29031373685253037,0.1921257807183445,93,-27.15447628214112,-21.147115991978946,-16.794405413240003,-14.545193690784991,-17.720908130561373,-15.46606431910837,-25.331119637678174,-14.395992069970895,-15.467550905059472,-26.349340651010632,-19.437216709153397,4.855921124272953,115,-17.45719818172026,-14.70576244739288,-10.253793877865455,-10.938328088661313,-13.293867975586805,-10.014433243275306,-17.015638625514608,-10.264823907921732,-10.481454541968139,-18.393275196573107,-13.28185760864796,3.1907826754461186,99,19.437216709153397,4.855921124272953,13.28185760864796,3.1907826754461186,0.29031373685253037,0.1921257807183445
GTB,10,20000,63.946522482236226,1.0046695709228515,0.14687700518648927,0.004711627960205078,0.0007391707476438755,0.1,squared_error,3,1,300,0.7,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 0.7}",0.06770153271634849,0.032112211003577085,0.2546878783920963,0.46345957122965653,0.16042968350412834,0.3121779042734093,0.13623641813633613,0.5748410678203059,0.5335673193007013,0.35004898352873537,0.2885262569905295,0.1822704278545187,99,-26.824139727632943,-21.353218097401115,-18.130979060875216,-16.490874921724785,-17.443792444208384,-16.83992423665629,-24.262871331179166,-13.242386823710447,-14.112011642063825,-25.67841015278195,-19.437860843823415,4.564183481297708,116,-16.866033664431317,-14.118063620783841,-10.86112567177536,-12.529645095569354,-13.477263449168586,-11.724826347306058,-15.829712894330454,-9.761216294990424,-9.54246163191295,-18.35675259746353,-13.306710126773186,2.846959813869589,107,19.437860843823415,4.564183481297708,13.306710126773186,2.846959813869589,0.2885262569905295,0.1822704278545187
GTB,10,20000,63.946522482236226,3.3569536447525024,0.46439235810518337,0.0051970243453979496,0.0006786567532845428,0.05,huber,3,1,500,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 1.0}",0.020913964521945605,-0.15221057761942047,0.2783592141071004,0.49601358591182465,0.14604627327531605,0.3999809303194326,0.13980265096152233,0.5721064456973745,0.4541918579363905,0.44545787313355545,0.28006622182450414,0.2226287678629402,129,-27.488987622623625,-23.297899065316223,-17.840733235708388,-15.982763986955861,-17.592580296459992,-15.72840191519268,-24.212732296493947,-13.28490607636218,-15.265619918490886,-23.718929795676043,-19.441355420927984,4.558151681955213,117,-17.944935368030862,-15.358306592164208,-10.86047972040785,-11.67465631270612,-13.1586162696897,-10.921249369368574,-15.574453284099022,-9.449952900168933,-9.576530585824068,-16.905009514004735,-13.142418991646409,2.9443419734080027,71,19.441355420927984,4.558151681955213,13.142418991646409,2.9443419734080027,0.28006622182450414,0.2226287678629402
GTB,10,20000,63.946522482236226,3.221710205078125,0.4751782878666567,0.005203747749328613,0.0008084947781198687,0.03,huber,3,5,500,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 1.0}",0.025992755582554983,0.02524538330702575,0.20938749491929787,0.47238193259929306,0.10439519148202059,0.40670319589817916,0.14193317549743245,0.6006423999842478,0.4514963201201083,0.4048653412310351,0.2843043190621195,0.19621374665355765,115,-27.417598418473222,-21.4288310555166,-18.673855922455463,-16.353183165033865,-18.016506435694613,-15.640047805700837,-24.1827288317828,-12.834282455784045,-15.303269023381368,-24.571713292552094,-19.44220164063749,4.513921444642362,118,-17.81914590179061,-14.556007068385206,-10.942916674162728,-12.03282967753719,-12.813327994583034,-10.83969687280583,-15.36183782786099,-9.541425774906283,-9.676947357168284,-17.239830326670525,-13.08239654758707,2.863652444898172,65,19.44220164063749,4.513921444642362,13.08239654758707,2.863652444898172,0.2843043190621195,0.19621374665355765
GTB,10,20000,63.946522482236226,1.064715075492859,0.19176710795673338,0.0049465417861938475,0.0009451776375655513,0.03,squared_error,3,5,300,0.7,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 0.7}",-0.001761457588934201,0.017163496404636103,0.17565590904962403,0.6082718901477839,0.10235112269494118,0.38786376726200633,0.13621808772398591,0.48063130458002346,0.5861321773453212,0.3418865088530978,0.28344128064724855,0.21648809902914887,118,-27.805485130110753,-21.51748305462434,-19.068056436311398,-14.090773703250752,-18.03705455535155,-15.886422737763697,-24.263128777826665,-14.636205573297532,-13.293069375791243,-25.83914949981656,-19.44368288441445,4.926649525357781,119,-17.9616204659984,-14.468756335136954,-11.60026287331323,-10.42829952387612,-13.234923173620306,-10.359711553671051,-15.844545713410714,-10.53807284274897,-9.078359734153974,-18.47858887855168,-13.199314109448142,3.1862769047369315,77,19.44368288441445,4.926649525357781,13.199314109448142,3.1862769047369315,0.28344128064724855,0.21648809902914887
GTB,10,20000,63.946522482236226,0.26601009368896483,0.005554641419509924,0.003623294830322266,0.00010461538836461981,0.05,squared_error,2,1,100,1.0,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 100, 'subsample': 1.0}",0.013560517952585394,0.1477369358255316,0.3034185038179722,0.5190663284736394,0.0982023906168199,0.397100221043576,0.13649511282837912,0.4836962670999496,0.49684189388059274,0.31731266185896934,0.2913430833398015,0.1738272970991976,87,-27.59202283663701,-20.037229112033273,-17.52823273177665,-15.61295341443401,-18.078688118889602,-15.766112967497397,-24.259237729235963,-14.592955180653908,-14.657053635113803,-26.31714308954944,-19.44416288158211,4.662127304587716,120,-17.95495572850957,-13.680127800028195,-10.692833972953592,-11.375293507906084,-13.713485908471148,-10.735781003483924,-15.876767343750158,-11.059268910056566,-10.318682793303893,-18.445764921432094,-13.385296188989523,2.932850314743461,129,19.44416288158211,4.662127304587716,13.385296188989523,2.932850314743461,0.2913430833398015,0.1738272970991976
GTB,10,20000,63.946522482236226,0.4662903070449829,0.012444210931734883,0.004158282279968261,0.00048585024920273675,0.1,squared_error,5,5,100,0.7,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 0.7}",0.032154807611532665,0.06082827348223696,-0.10733957102960345,0.5412821608020348,0.08747718282495298,0.39588728905630055,0.21062195689493157,0.517135569844235,0.6744593851439452,0.34867637155079845,0.2761183426181365,0.2448406142941007,140,-27.33073216014635,-21.034070992813046,-22.100015280240658,-15.248084381208606,-18.185876569186288,-15.781964370080413,-23.19462051833394,-14.11247622904349,-11.789544604592452,-25.705510582721566,-19.44828956883668,4.946429951647515,121,-19.077204101922895,-13.811291018557068,-13.222181087500477,-12.197537694438218,-14.097053637668196,-11.578219629196383,-15.312402421180147,-10.535742140416913,-8.583278129695616,-18.610425155027812,-13.702533501560373,3.1460680246154515,193,19.44828956883668,4.946429951647515,13.702533501560373,3.1460680246154515,0.2761183426181365,0.2448406142941007
GTB,10,20000,63.946522482236226,4.024993300437927,0.5613762782614748,0.005624318122863769,0.0012023873648346669,0.05,huber,5,1,300,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 1.0}",0.06416593921252867,0.09080976674743169,0.12614349777581024,0.5442116520765651,-0.01719564533043272,0.3842127750421612,0.1422213182964157,0.4912985758968985,0.5297328180375969,0.4252209394163875,0.27808216371713634,0.205448615134577,138,-26.874954735857784,-20.695609032119147,-19.632347160104977,-15.19931728286412,-19.20059198796288,-15.933728365874988,-24.17866815489251,-14.485119847206384,-14.169899703885427,-24.147839848391094,-19.45180761191593,4.291490212672758,122,-17.67925546791445,-14.267878689575724,-12.169293364172592,-11.581936661387026,-14.949968280593051,-11.180587789617402,-15.95495598843811,-10.602253032432248,-9.556330895364544,-16.528935901422404,-13.447139607091756,2.6478373244890885,143,19.45180761191593,4.291490212672758,13.447139607091756,2.6478373244890885,0.27808216371713634,0.205448615134577
GTB,10,20000,63.946522482236226,1.7731046438217164,0.25572215168708956,0.005258917808532715,0.0007417826505915224,0.1,squared_error,3,1,500,0.7,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 0.7}",0.07650946142955317,0.03139687883822595,0.2558605517900283,0.45834916827643146,0.160055274367356,0.31710351123785285,0.12821471417790264,0.5654759266784712,0.5340854173246491,0.34953149375799486,0.28765823978784655,0.18019691366305807,105,-26.697127938152597,-21.361107350016727,-18.11670981307706,-16.56922436868446,-17.44768156889634,-16.77951916845524,-24.375274646102202,-13.387439991317635,-14.10417188608872,-25.688630669610124,-19.45268874004011,4.537639863931666,123,-16.80082384994746,-14.201707786595904,-10.859444216916273,-12.694289122141983,-13.377781015065644,-11.76476947753819,-15.95486351136955,-9.97520448117689,-9.51433073485452,-18.40793027093856,-13.355114446654497,2.8328335341773183,118,19.45268874004011,4.537639863931666,13.355114446654497,2.8328335341773183,0.28765823978784655,0.18019691366305807
GTB,10,20000,63.946522482236226,2.1819705724716187,0.26969010976128294,0.004795479774475098,0.0006359589536058077,0.05,huber,2,1,500,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 1.0}",0.030744650160742792,-0.10233890645367172,0.34637537312421385,0.4971986170758811,0.15984928325645387,0.45245422185388307,0.059910120278339085,0.541859179794022,0.4109629953151066,0.42939968555220787,0.28264152199571785,0.2145880780930543,120,-27.350635450267387,-22.78811478869764,-16.979166516352745,-15.963962666608738,-17.449820904301895,-15.024924178698015,-25.312173529793395,-13.74643587866934,-15.858632303232653,-24.05990017439567,-19.453376639101744,4.652389143303627,124,-17.99325428002976,-15.13872371537901,-9.515974382009576,-11.70358785356473,-12.457897574678688,-11.01496209458893,-16.186802403641764,-10.175636656387788,-10.069126896436776,-17.231975607653222,-13.148794146437023,3.0326732842638493,72,19.453376639101744,4.652389143303627,13.148794146437023,3.0326732842638493,0.28264152199571785,0.2145880780930543
GTB,10,20000,63.946522482236226,6.548184061050415,0.6731467440260629,0.005734395980834961,0.0008259962506092178,0.05,huber,5,1,500,1.0,"{'learning_rate': 0.05, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 1.0}",0.06004018206885087,0.1044514581839644,0.12372912689490201,0.5423892539226942,-0.016789354745030405,0.39806804608607416,0.1363640625617103,0.4796780172760222,0.5294066881040242,0.4239961547277439,0.2781333635080956,0.20442569345027503,137,-26.934130610477286,-20.539761481267142,-19.659449477379862,-15.22967301196913,-19.196757033042694,-15.753453344707577,-24.261078517289118,-14.649631596640646,-14.174812259661667,-24.173554220775582,-19.45723015532107,4.302469871524201,125,-17.66969034947747,-14.278388532830864,-12.286249010442033,-11.649038609779415,-14.975705936111382,-11.004102455628086,-16.042832017858757,-10.864645546407727,-9.57348063560649,-16.547353701489385,-13.489148679563161,2.634625164414984,150,19.45723015532107,4.302469871524201,13.489148679563161,2.634625164414984,0.2781333635080956,0.20442569345027503
GTB,10,20000,63.946522482236226,0.4312941312789917,0.012597968848898041,0.003894662857055664,0.0006599868569408775,0.03,huber,2,5,100,1.0,"{'learning_rate': 0.03, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 5, 'n_estimators': 100, 'subsample': 1.0}",0.01622555739268805,0.12044996455638846,0.25136827897343095,0.5107651875149362,0.14544286325304456,0.40102834035177837,0.1796198859661272,0.4782023411400954,0.4556899975798162,0.339797350127626,0.28985897668559313,0.1626929744224767,97,-27.554725281250875,-20.355468649553032,-18.171311638451044,-15.747120397985388,-17.598794722572283,-15.71466795032434,-23.64570748471702,-14.670390671284427,-15.244654909301353,-25.880129750302686,-19.458297145574242,4.457711377794181,126,-17.481326139420165,-14.00715977371186,-10.998625786023666,-11.318730428415405,-13.264780088217508,-10.499966689846493,-14.989803500341873,-11.175266166132147,-9.964081039102206,-17.51792602401648,-13.12176656352278,2.664925064827723,68,19.458297145574242,4.457711377794181,13.12176656352278,2.664925064827723,0.28985897668559313,0.1626929744224767
GTB,10,20000,63.946522482236226,4.061823391914368,0.4995276166749728,0.005903220176696778,0.0017914416479017322,0.1,huber,5,1,300,1.0,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 300, 'subsample': 1.0}",0.05353994474946422,0.09368020331256088,0.04446550583956743,0.5483847591051072,-0.08753719710244146,0.34633299190352396,0.09728875220374811,0.5910158344307962,0.5138830241308997,0.48534686313146247,0.2686400681704689,0.2405581279422111,155,-27.027100859781935,-20.662913787142944,-20.529357081415245,-15.129576326423331,-19.853378979586196,-16.416491820592658,-24.803854629071022,-12.988047345530722,-14.406710657458332,-22.849943464387934,-19.466737495139032,4.421444890671791,127,-17.34957927770032,-14.342250842866429,-13.264835034514318,-11.382878011707106,-15.069390816741743,-11.394412331377612,-17.385943107359466,-9.834960885408814,-10.060626637006541,-16.0897176198933,-13.617459456457564,2.718338958347572,171,19.466737495139032,4.421444890671791,13.617459456457564,2.718338958347572,0.2686400681704689,0.2405581279422111
GTB,10,20000,63.946522482236226,6.700630307197571,0.6608577418282371,0.0061381816864013675,0.0010983925474303293,0.1,huber,5,1,500,1.0,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 5, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 1.0}",0.05667242677870654,0.0893320984885646,0.044250319620933176,0.5490611985325199,-0.09104931732922483,0.34473913447494564,0.09735631908993514,0.5899301482587431,0.5106477083336551,0.4879240868451743,0.26788641230939525,0.240925062532725,157,-26.982338233804043,-20.712420051383567,-20.5316685552886,-15.118241371175916,-19.88541064245002,-16.436494066733584,-24.80292634187612,-13.005274904600387,-14.454572556038148,-22.792658934186733,-19.472200565753713,4.40279230940612,128,-17.29725109763917,-14.383589049482975,-13.263170498606067,-11.385198864350837,-15.10004976554822,-11.421450720871059,-17.406040290858225,-9.884887465695375,-10.084483019195272,-16.134157800178485,-13.636027857242567,2.7084043474599713,178,19.472200565753713,4.40279230940612,13.636027857242567,2.7084043474599713,0.26788641230939525,0.240925062532725
GTB,10,20000,63.946522482236226,2.1726967334747314,0.3718016283524997,0.005562257766723633,0.000930190175279014,0.03,squared_error,3,1,500,1.0,"{'learning_rate': 0.03, 'loss': 'squared_error', 'max_depth': 3, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 1.0}",0.10815998388769799,-0.03873709456166119,0.3107303043479287,0.5005811519645275,0.017256886636059954,0.44826301610020647,0.11067588924619343,0.5652184187810937,0.41994411329070835,0.36795609887922387,0.2810048768571979,0.20381360167958915,125,-26.23564797582434,-22.12094373037893,-17.435995828722668,-15.910174245735062,-18.87262790620733,-15.082318924369758,-24.619248037361483,-13.391406239841636,-15.737268678878344,-25.322200329409313,-19.472783189672885,4.481798054407178,129,-17.15176644079683,-15.312684591414037,-11.10930106593105,-11.965591002108598,-13.362098664957703,-10.646540493906894,-15.679130078217305,-9.64411122341271,-10.45815864558262,-18.311835959085833,-13.364121816541356,2.9101674407801026,121,19.472783189672885,4.481798054407178,13.364121816541356,2.9101674407801026,0.2810048768571979,0.20381360167958915
GTB,10,20000,63.946522482236226,2.286081552505493,0.37622265926986537,0.005262613296508789,0.0009892042586950377,0.1,huber,2,1,500,0.7,"{'learning_rate': 0.1, 'loss': 'huber', 'max_depth': 2, 'min_samples_leaf': 1, 'n_estimators': 500, 'subsample': 0.7}",-0.0011269296318385802,-0.08067993334301327,0.38764278356575355,0.48641735577673506,0.0023964180044372396,0.5041476320635776,0.050143559742092614,0.5644783992875722,0.5340062558720967,0.3546505369745402,0.28020760783119536,0.24381894115686603,127,-27.796677568037566,-22.56313148126382,-16.43442766348048,-16.134207616768762,-19.014782966296668,-14.298097936807883,-25.443317435644843,-13.402797808495432,-14.10537002342326,-25.587349090456193,-19.47801595906749,5.146756854169484,130,-17.75781051321625,-15.41461282848265,-9.91102162177659,-12.065636356708284,-14.2077639759238,-10.645016160786271,-16.300692358465525,-9.564040023191973,-8.235723362876888,-18.856551420822072,-13.295886862225029,3.5314162684330204,103,19.47801595906749,5.146756854169484,13.295886862225029,3.5314162684330204,0.28020760783119536,0.24381894115686603
GTB,10,20000,63.946522482236226,1.5685937404632568,0.24341394148232107,0.005246996879577637,0.0008410566830878478,0.1,squared_error,5,5,300,0.7,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 300, 'subsample': 0.7}",0.042261094304309244,0.04002157945529372,-0.08754238004920145,0.5224849774966092,0.080591788328228,0.38617273629108384,0.23399255720376433,0.4930732107350655,0.6890126052654966,0.33939733387131266,0.2739465502901962,0.2402086321918398,145,-27.18766327802382,-21.265792198168064,-21.901570549381944,-15.557363213269067,-18.25435793455441,-15.908350785568985,-22.848686830288955,-14.459831676842864,-11.523007200049818,-25.887968937977707,-19.479459260412565,4.889100379519372,131,-19.056562683967062,-14.022316961764265,-13.09466991982904,-12.312651951307272,-14.285665942440005,-11.712952161256572,-15.152222822382427,-10.727663010347412,-8.304138490431603,-18.663304417532235,-13.733214836125788,3.163251382026462,199,19.479459260412565,4.889100379519372,13.733214836125788,3.163251382026462,0.2739465502901962,0.2402086321918398
GTB,10,20000,63.946522482236226,2.698198175430298,0.40072761228190673,0.006582212448120117,0.0016895646645846032,0.1,squared_error,5,5,500,0.7,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 5, 'min_samples_leaf': 5, 'n_estimators': 500, 'subsample': 0.7}",0.04180472137175173,0.04066545132114907,-0.08722358870819624,0.5226040736537446,0.0802780021144085,0.3859010938494162,0.23405743357463638,0.49293771484199944,0.6889402759188121,0.3393963537876268,0.2739361531725349,0.24014108337961712,146,-27.19414011414036,-21.258659359704918,-21.89836030998833,-15.555423025392033,-18.257472697478068,-15.91187042824085,-22.847719234423927,-14.461764023825044,-11.524347130769504,-25.887988141931846,-19.47977444658949,4.889043144950304,132,-19.054941638032272,-14.019287798141832,-13.087870467555472,-12.309819966301015,-14.294674599427598,-11.72002470913762,-15.153076956486412,-10.72767140533212,-8.301187311101362,-18.66173506927497,-13.733028992079067,3.1632237019763654,198,19.47977444658949,4.889043144950304,13.733028992079067,3.1632237019763654,0.2739361531725349,0.24014108337961712
